mobId,name,mobL,playerL,weapon,aura,armor,skill,build,vials,wins/reps,ttk_med_s,ttk_p90_s,endhp_med_frac
1010,Sepulcher Elite  ,12,12,fists,0,0,0,str,0,0/7,5.1,6.1,0.00
1010,Sepulcher Elite  ,12,12,2001,0,0,0,str,0,0/7,5.1,6.1,0.00
1010,Sepulcher Elite  ,12,12,2002,0,0,0,str,0,0/7,5.1,6.1,0.00
1010,Sepulcher Elite  ,12,12,2002,1,2101,0,str,0,0/7,5.1,6.1,0.00
1010,Sepulcher Elite  ,12,12,2002,1,2101,1,str,4,2/7,10.1,12.1,0.00
1010,Sepulcher Elite  ,12,12,2002,4,2102,1,str,6,6/7,12.8,13.1,0.50
1012,Old Maw          ,7,6,fists,0,0,0,str,0,0/7,8.1,9.1,0.00
1012,Old Maw          ,7,6,2001,0,0,0,str,0,1/7,8.1,8.1,0.00
1012,Old Maw          ,7,6,2002,0,0,0,str,0,5/7,6.5,8.1,0.08
1012,Old Maw          ,7,6,2002,1,2101,0,str,0,6/7,5.7,7.1,0.31
1012,Old Maw          ,7,6,2002,1,2101,1,str,4,7/7,4.0,6.0,0.59
1012,Old Maw          ,7,6,2002,4,2102,1,str,6,7/7,4.0,5.7,0.77
1012,Old Maw          ,7,7,fists,0,0,0,str,0,0/7,8.1,9.1,0.00
1012,Old Maw          ,7,7,2001,0,0,0,str,0,1/7,8.1,8.1,0.00
1012,Old Maw          ,7,7,2002,0,0,0,str,0,5/7,6.5,8.1,0.12
1012,Old Maw          ,7,7,2002,1,2101,0,str,0,6/7,5.7,7.1,0.35
1012,Old Maw          ,7,7,2002,1,2101,1,str,4,7/7,4.0,4.0,0.65
1012,Old Maw          ,7,7,2002,4,2102,1,str,6,7/7,4.0,5.7,0.78
1012,Old Maw          ,7,9,fists,0,0,0,str,0,0/7,9.1,11.1,0.00
1012,Old Maw          ,7,9,2001,0,0,0,str,0,1/7,9.1,9.1,0.00
1012,Old Maw          ,7,9,2002,0,0,0,str,0,6/7,6.5,7.2,0.20
1012,Old Maw          ,7,9,2002,1,2101,0,str,0,6/7,5.7,8.1,0.40
1012,Old Maw          ,7,9,2002,1,2101,1,str,4,7/7,4.0,4.0,0.64
1012,Old Maw          ,7,9,2002,4,2102,1,str,6,7/7,2.0,5.7,0.76
1013,Red Widow        ,9,8,fists,0,0,0,str,0,0/7,6.4,7.3,0.00
1013,Red Widow        ,9,8,2001,0,0,0,str,0,0/7,6.4,7.3,0.00
1013,Red Widow        ,9,8,2002,0,0,0,str,0,1/7,6.4,6.5,0.00
1013,Red Widow        ,9,8,2002,1,2101,0,str,0,1/7,6.4,8.2,0.00
1013,Red Widow        ,9,8,2002,1,2101,1,str,4,7/7,6.0,8.1,0.62
1013,Red Widow        ,9,8,2002,4,2102,1,str,6,7/7,7.2,8.1,0.65
1013,Red Widow        ,9,9,fists,0,0,0,str,0,0/7,6.4,7.3,0.00
1013,Red Widow        ,9,9,2001,0,0,0,str,0,0/7,6.4,7.3,0.00
1013,Red Widow        ,9,9,2002,0,0,0,str,0,1/7,6.4,6.5,0.00
1013,Red Widow        ,9,9,2002,1,2101,0,str,0,1/7,6.4,8.2,0.00
1013,Red Widow        ,9,9,2002,1,2101,1,str,4,7/7,6.0,8.1,0.63
1013,Red Widow        ,9,9,2002,4,2102,1,str,6,7/7,6.0,7.2,0.66
1013,Red Widow        ,9,11,fists,0,0,0,str,0,0/7,7.3,8.2,0.00
1013,Red Widow        ,9,11,2001,0,0,0,str,0,1/7,7.3,8.2,0.00
1013,Red Widow        ,9,11,2002,0,0,0,str,0,1/7,6.4,8.2,0.00
1013,Red Widow        ,9,11,2002,1,2101,0,str,0,1/7,6.4,8.2,0.00
1013,Red Widow        ,9,11,2002,1,2101,1,str,4,7/7,6.0,8.1,0.57
1013,Red Widow        ,9,11,2002,4,2102,1,str,6,7/7,6.0,6.5,0.68
1014,Cantor Vex       ,12,11,fists,0,0,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,11,2001,0,0,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,11,2002,0,0,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,11,2002,1,2101,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,11,2002,1,2101,1,str,4,1/7,10.1,11.1,0.00
1014,Cantor Vex       ,12,11,2002,4,2102,1,str,6,6/7,12.8,13.7,0.58
1014,Cantor Vex       ,12,12,fists,0,0,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,12,2001,0,0,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,12,2002,0,0,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,12,2002,1,2101,0,str,0,0/7,5.1,5.1,0.00
1014,Cantor Vex       ,12,12,2002,1,2101,1,str,4,2/7,10.1,11.1,0.00
1014,Cantor Vex       ,12,12,2002,4,2102,1,str,6,6/7,12.8,13.1,0.60
1015,Mine Wretch      ,8,7,fists,0,0,0,str,0,0/7,9.1,11.1,0.00
1015,Mine Wretch      ,8,7,2001,0,0,0,str,0,1/7,9.1,9.7,0.00
1015,Mine Wretch      ,8,7,2002,0,0,0,str,0,3/7,9.1,9.1,0.00
1015,Mine Wretch      ,8,7,2002,1,2101,0,str,0,5/7,7.2,8.1,0.26
1015,Mine Wretch      ,8,7,2002,1,2101,1,str,4,7/7,4.8,6.0,0.63
1015,Mine Wretch      ,8,7,2002,4,2102,1,str,6,7/7,4.0,5.7,0.63
1015,Mine Wretch      ,8,8,fists,0,0,0,str,0,0/7,9.1,11.1,0.00
1015,Mine Wretch      ,8,8,2001,0,0,0,str,0,1/7,9.1,9.7,0.00
1015,Mine Wretch      ,8,8,2002,0,0,0,str,0,3/7,8.1,9.1,0.00
1015,Mine Wretch      ,8,8,2002,1,2101,0,str,0,6/7,5.7,8.1,0.41
1015,Mine Wretch      ,8,8,2002,1,2101,1,str,4,7/7,4.0,6.0,0.65
1015,Mine Wretch      ,8,8,2002,4,2102,1,str,6,7/7,4.0,5.7,0.65
1015,Mine Wretch      ,8,10,fists,0,0,0,str,0,0/7,10.1,13.1,0.00
1015,Mine Wretch      ,8,10,2001,0,0,0,str,0,2/7,10.1,11.1,0.00
1015,Mine Wretch      ,8,10,2002,0,0,0,str,0,5/7,7.2,8.1,0.27
1015,Mine Wretch      ,8,10,2002,1,2101,0,str,0,7/7,5.7,8.8,0.46
1015,Mine Wretch      ,8,10,2002,1,2101,1,str,4,7/7,4.0,6.0,0.68
1015,Mine Wretch      ,8,10,2002,4,2102,1,str,6,7/7,4.0,5.7,0.68
1016,Lantern Spider   ,6,5,fists,0,0,0,str,0,0/7,7.3,8.9,0.00
1016,Lantern Spider   ,6,5,2001,0,0,0,str,0,1/7,7.3,8.1,0.00
1016,Lantern Spider   ,6,5,2002,0,0,0,str,0,4/7,5.7,7.3,0.17
1016,Lantern Spider   ,6,5,2002,1,2101,0,str,0,6/7,4.8,8.8,0.34
1016,Lantern Spider   ,6,5,2002,1,2101,1,str,4,7/7,4.0,6.0,0.68
1016,Lantern Spider   ,6,5,2002,4,2102,1,str,6,7/7,3.2,5.7,0.69
1016,Lantern Spider   ,6,6,fists,0,0,0,str,0,0/7,7.3,8.9,0.00
1016,Lantern Spider   ,6,6,2001,0,0,0,str,0,1/7,7.3,8.1,0.00
1016,Lantern Spider   ,6,6,2002,0,0,0,str,0,4/7,5.7,7.3,0.21
1016,Lantern Spider   ,6,6,2002,1,2101,0,str,0,6/7,4.8,8.8,0.37
1016,Lantern Spider   ,6,6,2002,1,2101,1,str,4,7/7,4.0,6.0,0.69
1016,Lantern Spider   ,6,6,2002,4,2102,1,str,6,7/7,3.2,5.7,0.71
1016,Lantern Spider   ,6,8,fists,0,0,0,str,0,1/7,9.7,9.7,0.00
1016,Lantern Spider   ,6,8,2001,0,0,0,str,0,2/7,8.1,9.7,0.00
1016,Lantern Spider   ,6,8,2002,0,0,0,str,0,6/7,5.7,8.8,0.28
1016,Lantern Spider   ,6,8,2002,1,2101,0,str,0,7/7,4.8,7.2,0.43
1016,Lantern Spider   ,6,8,2002,1,2101,1,str,4,7/7,2.5,3.2,0.72
1016,Lantern Spider   ,6,8,2002,4,2102,1,str,6,7/7,2.5,4.0,0.74
1017,Mud Golem        ,9,8,fists,0,0,0,str,0,0/7,13.3,13.3,0.00
1017,Mud Golem        ,9,8,2001,0,0,0,str,0,0/7,13.3,13.3,0.00
1017,Mud Golem        ,9,8,2002,0,0,0,str,0,1/7,13.3,13.3,0.00
1017,Mud Golem        ,9,8,2002,1,2101,0,str,0,5/7,12.1,13.7,0.07
1017,Mud Golem        ,9,8,2002,1,2101,1,str,4,7/7,7.2,10.1,0.71
1017,Mud Golem        ,9,8,2002,4,2102,1,str,6,7/7,7.2,8.8,0.74
1017,Mud Golem        ,9,9,fists,0,0,0,str,0,0/7,14.4,14.4,0.00
1017,Mud Golem        ,9,9,2001,0,0,0,str,0,0/7,14.4,14.4,0.00
1017,Mud Golem        ,9,9,2002,0,0,0,str,0,3/7,12.8,14.4,0.00
1017,Mud Golem        ,9,9,2002,1,2101,0,str,0,5/7,12.2,12.8,0.24
1017,Mud Golem        ,9,9,2002,1,2101,1,str,4,7/7,7.2,8.8,0.77
1017,Mud Golem        ,9,9,2002,4,2102,1,str,6,7/7,7.2,8.1,0.75
1017,Mud Golem        ,9,11,fists,0,0,0,str,0,0/7,14.4,14.4,0.00
1017,Mud Golem        ,9,11,2001,0,0,0,str,0,0/7,14.4,14.4,0.00
1017,Mud Golem        ,9,11,2002,0,0,0,str,0,4/7,12.8,13.7,0.09
1017,Mud Golem        ,9,11,2002,1,2101,0,str,0,6/7,11.2,12.1,0.30
1017,Mud Golem        ,9,11,2002,1,2101,1,str,4,7/7,6.0,8.1,0.56
1017,Mud Golem        ,9,11,2002,4,2102,1,str,6,7/7,7.2,8.1,0.65
1018,Crypt Revenant   ,11,10,fists,0,0,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,10,2001,0,0,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,10,2002,0,0,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,10,2002,1,2101,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,10,2002,1,2101,1,str,4,4/7,12.1,13.1,0.05
1018,Crypt Revenant   ,11,10,2002,4,2102,1,str,6,6/7,12.8,14.1,0.59
1018,Crypt Revenant   ,11,11,fists,0,0,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,11,2001,0,0,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,11,2002,0,0,0,str,0,0/7,5.1,6.1,0.00
1018,Crypt Revenant   ,11,11,2002,1,2101,0,str,0,0/7,6.1,7.1,0.00
1018,Crypt Revenant   ,11,11,2002,1,2101,1,str,4,5/7,11.1,12.8,0.09
1018,Crypt Revenant   ,11,11,2002,4,2102,1,str,6,6/7,12.8,14.4,0.61
1019,Grave Banshee    ,12,11,fists,0,0,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,11,2001,0,0,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,11,2002,0,0,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,11,2002,1,2101,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,11,2002,1,2101,1,str,4,1/7,9.1,10.1,0.00
1019,Grave Banshee    ,12,11,2002,4,2102,1,str,6,5/7,12.1,12.1,0.53
1019,Grave Banshee    ,12,12,fists,0,0,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,12,2001,0,0,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,12,2002,0,0,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,12,2002,1,2101,0,str,0,0/7,5.1,5.1,0.00
1019,Grave Banshee    ,12,12,2002,1,2101,1,str,4,3/7,10.1,10.1,0.00
1019,Grave Banshee    ,12,12,2002,4,2102,1,str,6,5/7,12.1,12.1,0.51
1020,Bell Ringer      ,12,11,fists,0,0,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,11,2001,0,0,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,11,2002,0,0,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,11,2002,1,2101,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,11,2002,1,2101,1,str,4,3/7,10.1,11.1,0.00
1020,Bell Ringer      ,12,11,2002,4,2102,1,str,6,6/7,12.8,14.1,0.61
1020,Bell Ringer      ,12,12,fists,0,0,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,12,2001,0,0,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,12,2002,0,0,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,12,2002,1,2101,0,str,0,0/7,5.1,5.1,0.00
1020,Bell Ringer      ,12,12,2002,1,2101,1,str,4,4/7,10.1,11.1,0.06
1020,Bell Ringer      ,12,12,2002,4,2102,1,str,6,6/7,12.8,14.1,0.62
1021,Pale Cultist     ,10,9,fists,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,9,2001,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,9,2002,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,9,2002,1,2101,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,9,2002,1,2101,1,str,4,7/7,8.1,8.8,0.66
1021,Pale Cultist     ,10,9,2002,4,2102,1,str,6,7/7,8.8,9.7,0.58
1021,Pale Cultist     ,10,10,fists,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,10,2001,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,10,2002,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,10,2002,1,2101,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,10,2002,1,2101,1,str,4,7/7,8.1,8.8,0.66
1021,Pale Cultist     ,10,10,2002,4,2102,1,str,6,7/7,8.8,9.7,0.59
1021,Pale Cultist     ,10,12,fists,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,12,2001,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,12,2002,0,0,0,str,0,0/7,6.1,6.1,0.00
1021,Pale Cultist     ,10,12,2002,1,2101,0,str,0,0/7,7.1,7.1,0.00
1021,Pale Cultist     ,10,12,2002,1,2101,1,str,4,7/7,6.0,8.1,0.60
1021,Pale Cultist     ,10,12,2002,4,2102,1,str,6,7/7,8.1,8.8,0.56
1022,Wraith           ,8,7,fists,0,0,0,str,0,0/7,5.5,5.5,0.00
1022,Wraith           ,8,7,2001,0,0,0,str,0,0/7,5.5,5.5,0.00
1022,Wraith           ,8,7,2002,0,0,0,str,0,1/7,5.5,5.5,0.00
